,titleabstract,decision
822,"Procedural success, safety and patients satisfaction after second ablation of atrial fibrillation in the elderly: results from the German Ablation Registry. Background: Aged patients are underrepresented in clinical trials on catheter ablation of atrial fibrillation (AF). In addition, results of outcomes after repeat ablation in the elderly are lacking. We report the results of first repeat AF ablation procedures of aged patients from a real-world multicenter prospective registry. Method(s): Patients undergoing second AF ablation included in the prospective, multicenter German Ablation Registry were divided in two groups (age > 70 years (group 1) and age <= 70 years (group 2)) and analyzed for procedural characteristics and clinical follow-up. Result(s): 738 patients were analyzed (108 patients in group 1, 630 patients in group 2). Significantly more aged patients had structural heart disease (56 patients (51.9%) vs. 203 patients (32.2%), p < 0.001). The majority of the patients underwent repeat pulmonary vein isolation (101 patients (93.5%) vs. 593 patients (94.1%), p = 0.98). More aged patients underwent ablation of left atrial linear lesions (78.1% vs. 57.3% of all linear lesions, p = 0.027). There was no difference in the occurrence of peri-procedural complications (7 patients (6.5%) vs. 24 patients (3.8%), p = 0.30). Recurrence of atrial arrhythmias was documented in 45/105 (42.9%) and 252/603 (41.8%) patients with available follow-up in groups 1 and 2 after a median of 447 (400; 532) and 473 (411; 544) days (p = 0.84). A comparable amount of patients were asymptomatic or reported symptom improvement after repeat ablation in both groups (80% (80/100) in group 1 and 77% (446/576) in group 2; p = 0.57). Conclusion(s): Repeat ablation for AF in elderly patients can be performed with safety and efficacy comparable to younger patients.Copyright © 2019, Springer-Verlag GmbH Germany, part of Springer Nature.",Excluded
3171,"Ossification of the thoracic posterior longitudinal ligament in a fixed population. Radiological and neurological manifestations. Reportedly, ossification of the posterior longitudinal ligament (OPLL) usually involves the cervical spine and often accompanies other ligamentous ossification such as diffuse idiopathic skeletal hyperostosis (DISH). It is considered serious because it sometimes causes severe radiculomyelopathy; however, the present study, based on a fixed population sample, revealed that OPLL of the thoracic spine is nearly always asymptomatic. The prevalence of thoracic OPLL was 0.6%, with three times as many women as men being affected, compared with cervical OPLL which occurs predominantly among men. No marked radiculomyelopathy was observed, nor definite evidence of neurological involvement due to thoracic OPLL. DISH was rare, especially among women.",Excluded
2758,"Effects of TACE combined with precise RT on p53 gene expression and prognosis of HCC patients. To investigate the effects of transcatheter arterial chemoembolization (TACE) combined with precise radiation therapy (RT) on p53 gene expression and prognosis of patients with hepatocellular carcinoma (HCC). A total of 80 patients with unresectable HCC treated in the First People's Hospital of Qinhuangdao from March 2009 to March 2015 were randomly divided into TACE group (n=40) and TACE + RT group (n=40). Enzyme-linked immunosorbent assay (ELISA) was used to detect the levels of p53 in both groups before and after treatment. The biochemical indexes of liver function [alpha-fetoprotein (AFP), alanine aminotransferase (ALT) and gamma-glutamyl transferase (GGT)] were detected. Moreover, adverse reactions were compared between the two groups of patients, the short-term therapeutic effect was evaluated, and effects of two treatment methods on progression-free survival (PFS) and overall survival (OS) of patients were detected. There were no statistically significant differences in clinical data between the two groups of patients (P>0.05). The p53 protein levels were significantly downregulated in both treatment methods, and it was decreased more significantly in TACE + RT group than that in TACE group (P<0.05). Compared with those before treatment, AFP and GGT levels in both groups of patients after treatment were decreased, but the levels of ALT were increased (P<0.05), and TACE + RT group had a better curative effect than TACE group (P<0.05). Besides, the incidence rate of adverse reactions in TACE + RT group (37.5%) was obviously lower than that in TACE group (65%) (P<0.05). The number of patients with stable disease (SD) and progressive disease (PD) and disease control rate (DCR) in TACE + RT group were superior to those in TACE group (P<0.05). The 2-year survival rate and median PFS of patients in TACE + RT group were also significantly better than those in TACE group (P<0.05). In conclusion, TACE combined with RT has a better clinical effect than TACE alone in the treatment of HCC.Copyright © 2018, Spandidos Publications. All rights reserved.",Excluded
3470,"Spine stereotactic body radiotherapy for renal cell cancer spinal metastases: Analysis of outcomes and risk of vertebral compression fracture. Object. The aim of this study was to evaluate local control (LC) and the risk of vertebral compression fracture (VCF) after stereotactic body radiotherapy (SBRT) in patients with renal cell cancer spinal metastases. Methods. Prospectively collected data on 71 spinal segments treated with SBRT in 37 patients were reviewed. The median follow-up was 12.3 months (range 1.2-55.4 months). The LC rate was assessed based on each spinal segment treated and overall survival (OS) according to each patient treated. Sixty of 71 segments (85%) were radiation naive, 11 of 71 (15%) were previously irradiated, and 10 of 71 (14%) were treated with postoperative SBRT. The median SBRT total dose and number of fractions were 24 Gy and 2, respectively. The VCF analysis also included evaluation of the Spinal Instability Neoplastic Score criteria. Results. The 1-year OS and LC rates were 64% and 83%, respectively. Multivariate analysis identified oligometastatic disease (13 of 37 patients) as a positive prognostic factor (p = 0.018) for OS. Of 61 non-postoperative spinal segments treated, 10 (16%) developed VCFs; 3 of 10 were de novo VCFs and 7 of 10 occurred as progression of an existing VCF. The 1-year VCF-free probability rate was 82%. Multivariate analysis identified single-fraction SBRT and baseline VCF as significant predictors of SBRT-induced VCF (p = 0.028 and p = 0.012, respectively). Conclusions. Spine SBRT yields high rates of local tumor control in patients with renal cell cancer. Baseline VCF and 18-24 Gy delivered in a single fraction were predictive of further collapse. Patients with oligometastatic disease may benefit most from such aggressive local therapy, given the prolonged survival observed.Copyright © AANS, 2014.",Excluded
546,"The effect of low frame rate fluoroscopy on the X-ray dose during coronary intervention. Objective The aim of this study was to investigate whether the use of low frame rate fluoroscopy at 7.5 frames per second during coronary intervention could reduce radiation exposure in Japanese patients. Methods From December 10, 2014 to March 20, 2015, 84 consecutive patients with coronary artery disease who underwent coronary intervention in our institution were retrospectively collected and then divided into two groups: the LR group (fluoroscopy at 7.5 frames per second) and the OR group (fluoroscopy at 15 frames per second), according to the frame rate of fluoroscopy that was used in their treatment. Results There were no differences in the patient backgrounds or the procedural characteristics of the two groups. Although there were no differences in the contrast volume or fluoroscopy time, the total air kerma at the interventional reference point, which is used to monitor the patient's radiation dose, was significantly lower in the LR group than in the OR group (701.4+/-427.9 vs. 936.8+/-623.9 mGy, p=0.02). Conclusion Low frame rate fluoroscopy at 7.5 frames per second is safe and feasible for use during coronary interventions and an easy and useful strategy for reducing the radiation to which patients are exposed during coronary intervention.Copyright © 2016 The Japanese Society of Internal Medicine.",Excluded
2631,"Long-term outcome and toxicity after dose-intensified treatment with 131I-MIBG for advanced metastatic carcinoid tumors. UNLABELLED: Reported experience with systemic (131)I-metaiodobenzylguanidine ((131)I-MIBG) therapy of neuroendocrine tumors comprises different dosing schemes. The aim of this study was to assess the long-term outcome and toxicity of treatment with 11.1 GBq (300 mCi) of (131)I-MIBG per cycle., METHODS: We performed a retrospective review of 31 patients with advanced metastatic neuroendocrine tumors (20 with carcinoid tumors and 11 with other tumors) treated with (131)I-MIBG. Treatment outcome was analyzed for patients with carcinoid tumors (the most common tumors in this study), and toxicity was analyzed for the entire patient cohort (n = 31). Treatment comprised 11.1 GBq (300 mCi) per course and minimum intervals of 3 mo. The radiographic response was classified according to modified Response Evaluation Criteria in Solid Tumors. Toxicity was determined according to Common Terminology Criteria for Adverse Events (version 3.0) for all laboratory data at regular follow-up visits and during outpatient care, including complete blood counts and hepatic and renal function tests. Survival analysis was performed with the Kaplan-Meier curve method (log rank test; P < 0.05)., RESULTS: The radiographic responses in patients with carcinoid tumors comprised a minor response in 2 patients (10%), stable disease in 16 patients (80%; median time to progression, 34 mo), and progressive disease in 2 patients (10%). The symptomatic responses in patients with functioning carcinoid tumors comprised complete resolution in 3 of the 11 evaluable symptomatic patients (27%), partial resolution in 6 patients (55%), and no significant change in 11 patients. The median overall survival in patients with carcinoid tumors was 47 mo (95% confidence interval, 32-62), and the median progression-free survival was 34 mo (95% confidence interval, 13-55). Relevant treatment toxicities were confined to transient myelosuppression of grade 3 or 4 in 15.3% (leukopenia) and 7.6% (thrombocytopenia) of applied cycles and a suspected late adverse event (3% of patients), myelodysplastic syndrome, after a cumulative administered activity of 66.6 GBq. The most frequent nonhematologic side effect was mild nausea (grade 1 or 2), which was observed in 28% of administered cycles. No hepatic or renal toxicities were noted., CONCLUSION: Dose-intensified treatment with (131)I-MIBG at a fixed dose of 11.1 GBq (300 mCi) per cycle is safe and offers effective palliation of symptoms and disease stabilization in patients with advanced carcinoid tumors. The favorable survival and limited toxicity suggest that high cycle activities are suitable and that this modality may be used for targeted carcinoid treatment--either as an alternative or as an adjunct to other existing therapeutic options.",Excluded
1530,"Deregulated levels of the NF-kappaB1, NF-kappaB2, and rel genes in ukrainian patients with leukemia and lymphoma in the post-chernobyl period. Objective: Nuclear factor kappa B (NF-kappaB) is an important transcription factor in cancer and NF-kappaB activation has been seen in angiogenesis, tumor progression, and metastasis. Relationships between specific NF-kappaB gene networks, leukemogenesis, and radiation exposure are still unknown. Our aim was to study the expression levels of the NF-kappaB1, NF-kappaB2, and Rel genes in hematological malignancies in the post-Chernobyl period. Material(s) and Method(s): We analyzed gene expression levels of NFkappaB1, NF-kappaB2, and Rel in 49 B-cell chronic lymphocytic leukemia, 8 B-cell non-Hodgkin's lymphoma, 3 acute myeloid leukemia, 3 chronic myeloid leukemia, 2 hairy cell leukemia, 2 myelodysplastic syndrome, and 2 T-cell large granular lymphocytic leukemia patients using realtime polymerase chain reaction. Result(s): Expression levels of NF-kappaB1, NF-kappaB2, and Rel genes were found to be deregulated. Conclusion(s): These results could be accepted as specific gene traces to radiation-induced leukemia or as potential candidates for new diagnostic biomarker studies. Larger experiments and non-exposed control malignant cell populations are needed to clarify these suggestions.Copyright © 2016, Turkish Society of Hematology. All right reserved.",Excluded
386,"Comparison of single voxel brain MRS AT 3T and 7T using 32-channel head coils. PURPOSE: The purpose of this study was to compare magnetic resonance spectroscopy (MRS) of three different regions of the human brain between 3 and 7 Tesla, using the same subjects and closely matched methodology at both field strengths., METHODS: A semi-LASER (sLASER) pulse sequence with TE 32ms was used to acquire metabolite spectrum along with the water reference at 3T and 7T using similar experimental parameters and hardware at both field strengths (n=4 per region and field). Spectra were analyzed in LCModel using a simulated basis set., RESULTS: Signal-to-noise ratio (SNR) at 7T was higher compared to 3T, and linewidths (in ppm) at both field strengths were comparable in ppm scale. Of the 13 metabolites reported in the paper, most metabolites were measured with higher precision at 7T in all three regions., CONCLUSION: The study confirms gains in SNR and measurement precision at 7T in all three representative brain regions using the sLASER pulse sequence coupled with a 32-channel phased-array head coil. Copyright © 2015 Elsevier Inc. All rights reserved.",Excluded
3239,"A cross-sectional case control study on genetic damage in individuals residing in the vicinity of a mobile phone base station. Mobile phone base stations facilitate good communication, but the continuously emitting radiations from these stations have raised health concerns. Hence in this study, genetic damage using the single cell gel electrophoresis (comet) assay was assessed in peripheral blood leukocytes of individuals residing in the vicinity of a mobile phone base station and comparing it to that in healthy controls. The power density in the area within 300 m from the base station exceeded the permissive limits and was significantly (p = 0.000) higher compared to the area from where control samples were collected. The study participants comprised 63 persons with residences near a mobile phone tower, and 28 healthy controls matched for gender, age, alcohol drinking and occupational sub-groups. Genetic damage parameters of DNA migration length, damage frequency (DF) and damage index were significantly (p = 0.000) elevated in the sample group compared to respective values in healthy controls. The female residents (n = 25) of the sample group had significantly (p = 0.004) elevated DF than the male residents (n = 38). The linear regression analysis further revealed daily mobile phone usage, location of residence and power density as significant predictors of genetic damage. The genetic damage evident in the participants of this study needs to be addressed against future disease-risk, which in addition to neurodegenerative disorders, may lead to cancer.",Excluded
1044,"A matched-pair analysis of stereotactic body radiotherapy (SBRT) for oligometastatic lung tumors from colorectal cancer versus early stage non-small cell lung cancer. Background: The use of stereotactic body radiotherapy (SBRT) for early-stage primary non-small cell lung cancer (NSCLC) reported excellent local control rates. But the optimal SBRT dose for oligometastatic lung tumors (OLTs) from colorectal cancer (CRC) has not yet been determined. This study aimed to evaluate whether SBRT to a dose of 48-60 Gy in 4-5 fractions could result in similar local outcomes for OLTs from CRC as compared to early-stage NSCLC, and to examine potential dose-response relationships for OLTs from CRC. Method(s): OLTs from CRC and primary NSCLCs treated with SBRT to 48-60 Gy in 4-5 fractions at a single institution were evaluated, and a matched-pair analysis was performed. Local recurrence-free survival (LRFS) was estimated by the Kaplan-Meier method. Univariate Cox regression was performed to identify significant predictors. Result(s): There were 72 lung lesions in 61 patients (24 OLTs from CRC in 15 patients and 48 NSCLCs in 46 patients) were analyzed with a median follow-up of 30 months. LRFS for OLTs from CRC was significantly worse than that of NSCLC when treated with 48-60 Gy/4-5 fx (p = 0.006). The 1, 3 and 5-year LRFS of OLTs from CRC vs NSCLC were 80.6% vs. 100%, 68.6% vs. 97.2%, and 68.6% vs. 81.0%, respectively. On univariate analysis, OLTs from CRC treated with higher dose (BED10 = 132 Gy) exhibited significantly better local recurrence-free survival than those treated to lower doses (BED10 <= 105.6 Gy) (p = 0.0022). The 1 and 3-year LRFS rates for OLTs treated to a higher dose (BED10 = 132 Gy) were 88.9% and 81.5%, vs 33.3%, and not achieved for lower doses (BED10 <= 105.6 Gy). Conclusion(s): The LRFS of OLTs from CRC after SBRT of 48-60 Gy/4-5 fx was significantly worse than that of primary NSCLC. Lower dose SBRT appeared to have inferior control for OLTs of CRC in this cohort. Further studies with larger sample sizes are needed.Copyright © 2018 The Author(s).",Excluded
632,"Impact of gamma radiation dose on sterility and quality parameters of Anastrepha fraterculus (Diptera: Tephritidae). Anastrepha fraterculus (Wiedemann, 1830) (Diptera: Tephritidae) is a major fruit pest, which is basicaly controlled using insecticides, which represents a risk to beneficial arthropods, human health and food contamination. The sterile insect technique (SIT) is a potential alternative tool for the management of this pest, however, only conflicting data is found regarding the optimal dose to achieve sterility. Thus, this study evaluated the effect of gamma radiation doses (0, 40, 50, 60 and 70 Gy) on male and female reproductive sterility, gonads morphometry, emergence, flight ability, and longevity under nutritional stress of A. fraterculus. Full female sterility was achieved at 50 Gy, while full male sterility was achieved at 70 Gy. Both ovarian and testicular sizes were affected by irradiation, while no influence was observed on the quality parameters evaluated. Our results suggest that 70 Gy applied 48 h before adult emergence can be used to sterilize A. fraterculus in a SIT programme.",Excluded
3280,"Mandibulotomy: an analysis of its morbidities. The mandibulotomy is a procedure that was developed to improve access in tumour resection. This study aimed to investigate the complications associated with mandibulotomy and analyze factors that could affect the risks of developing these complications. The hospital records of all patients who underwent a mandibulotomy as part of their tumour ablative surgery at two major centres in Malaysia were reviewed retrospectively. Demographic, clinical, and complications data were recorded and analyzed. Early postoperative complications occurred in 46.5% of the patients and post-radiation therapy complications in 16.1%. Wound dehiscence (27.9%) and inferior alveolar nerve injury (25.6%) were the common early postoperative complications. Dental injuries (9.7%) and plate exposure/infection (9.7%) were the common post-radiation therapy complications. Furthermore, inferior alveolar nerve injury and early abscess formation were significantly associated with the site of the mandibulotomy. The T-stage of a tumour but not the site of mandibulotomy was significantly associated with tumour margin clearance. Mandibulotomy does pose an added risk of complications for a patient undergoing tumour surgery. The benefits of mandibulotomy in terms of gaining margin clearance could not be proven in this study. The site of mandibulotomy appears to increase the risk of developing an inferior alveolar nerve injury.Copyright © 2019",Excluded
3354,"Anatomic and procedural determinants of fluoroscopy time during elective endovascular aortic aneurysm repair. Objective: To identify both the procedural and anatomic factors which determine duration of fluoroscopy during elective endovascular aortic aneurysm repair (EVAR). Method(s): We retrospectively analyzed our prospectively maintained EVAR database for the relationship between fluoroscopy time and both procedural (type of graft, configuration, number of components, surgeon) and anatomic factors reflective of aneurysm complexity (15 variables). Result(s): A total of 128 patients underwent elective EVAR with a mean fluoroscopy time of 5.7 +/- 3.4 min. The type of grafts used consisted of 41 (32%) Zenith, 85 (66.4%) Endurant and 2 (1.6%) Anaconda, with 105 (82%) being bifurcated and 23 (18%) being aorto-uni-iliac (AUI) in configuration. Both the surgeon performing the procedure (p = 0.001) and graft configuration (bifurcated vs. AUI, p = 0.03) were found to be predictive of fluoroscopy time; while procedural and anatomic variables were not. Conclusion(s): The surgeon's efficiency in the use of fluoroscopy during EVAR is the most important determinant of total fluoroscopy time. Anatomic complexity, make of device, and number of components inserted have minimal impact on duration of fluoroscopy. An endovascular surgeon's ability to curtail fluoroscopy duration is the key component in minimizing radiation exposure to both the surgical team and the patient.Copyright © 2015, The Author(s) 2015.",Excluded
285,Deviations From Standard Chemoradiation Among Early-Stage Anal Cancer Patients,Excluded
3616,"Carotid Artery Stenting With Proximal Embolic Protection via a Transradial or Transbrachial Approach: Pushing the Boundaries of the Technique While Maintaining Safety and Efficacy. PURPOSE: To compare the feasibility and safety of proximal cerebral protection to a distal filter during carotid artery stenting (CAS) via a transbrachial (TB) or transradial (TR) approach., METHODS: Among 856 patients who underwent CAS between January 2007 and July 2015, 214 (25%) patients (mean age 72+/-8 years; 154 men) had the procedure via a TR (n=154) or TB (n=60) approach with either Mo.MA proximal protection (n=61) or distal filter protection (n=153). The Mo.MA group (mean age 73+/-7 years; 54 men) had significantly more men and more severe stenosis than the filter group (mean age 71+/-8 years; 100 men). Stent type and CAS technique were left to operator discretion. Heparin and a dedicated closure device or bivalirudin and manual compression were used in TR and TB accesses, respectively. Technical and procedure success, crossover to femoral artery, 30-day major adverse cardiovascular/cerebrovascular events (MACCE; death, all strokes, and myocardial infarction), vascular complications, and radiation exposure were compared between groups., RESULTS: Crossover to a femoral approach was required in 1/61 (1.6%) Mo.MA patient vs 11/153 (7.1%) filter patients mainly due to technical difficulty in engaging the target vessel. Five Mo.MA patients developed acute intolerance to proximal occlusion; 4 were successfully shifted to filter protection. A TR patient was shifted to filter because the Mo.MA system was too short. CAS was technically successful in the remaining 55 (90%) Mo.MA patients and 142 (93%) filter patients. The MACCE rate was 0% in the Mo.MA patients and 2.8% in the filter group (p=0.18). Radiation exposure was similar between groups. Major vascular complications occurred in 1/61 (1.6%) and in 3/153 (1.96%) patients in the Mo.MA and filter groups (p=0.18), respectively, and were confined to the TB approach in the early part of the learning curve. Chronic radial artery occlusion was detected by Doppler ultrasound in 2/30 (6.6%) Mo.MA patients and in 4/124 (3.2%) filter patients by clinical assessment (p=0.25) at 8.1+/-7.5-month follow-up., CONCLUSION: CAS with proximal protection via a TR or TB approach is a feasible, safe, and effective technique with a low rate of vascular complications. Copyright © The Author(s) 2016.",Excluded
2158,"Phosphorylation of Ser312 contributes to tumor suppression by p53 in vivo. The tumor suppressor p53 is a master sensor of stress, and posttranslational modifications are key in controlling its stability and transcriptional activities. p53 can be phosphorylated on at least 23 Ser/Thr residues, the majority of which are phosphorylated by stress-related kinases. An exception is Ser315 in human p53 (Ser312 in mouse), which is predominantly phosphorylated by cell cyclerelated kinases. To understand the biological importance of Ser312 phosphorylation in vivo, wegenerated p53Ser312Ala knock-in mice. We show here that, although Ser312 is not essential for mouse life span under normal physiological conditions, Ser312Ala mutation dampens p53's activity during embryonic development. This is evident from its partial rescue of embryonic lethality caused by Mdm4 deletion. In agreement with the notion that Ser312 mutation weakens p53 function, Ser312Ala mice are alsomore susceptible to tumorigenesis following a sublethal ionizing radiation dose. Importantly, in the cohort studied, Ser312 mutation predisposes mice to develop thymic lymphomas and liver tumors, partly due to p53Ser312Ala's inability to fully induce a set of p53 target genes including p21 and cyclin G1. Thus, we demonstrate that phosphorylation of Ser312 is required for p53 to function fully as a tumor suppressor in vivo.",Excluded
2849,"Clinical and Spectrophotometric Evaluation of Skin Photoadaptation in Vitiligo Patients after a Short Cycle of NB-UVB Phototherapy. BACKGROUND: The phenomenon of photoadaptation to narrow-band ultraviolet B (NB-UVB) radiation has been previously described in vitiligo and has usually been clinically measured by the assessment of the minimal erythema dose (MED) after phototesting., OBJECTIVES: To assess the photoadaptive response in vitiligo and healthy skin after NB-UVB phototherapy not only clinically, but also by spectrophotometry., MATERIALS AND METHODS: Fourteen patients affected by generalized vitiligo underwent NB-UVB phototherapy twice weekly for 12 weeks. Before and after phototherapy, a phototesting procedure was administered on vitiligo patches and adjacent healthy skin with a solar simulated radiation (SSR). Visual assessment of the MED took place after 24 h. A spectrophotometer was used to assess the a* value and the melanin index (MI*), as signs of skin erythema and pigmentation. The photoadaptation factor (MED-PF) and the a* photoadaptation factor (a*-PF) were calculated., RESULTS: After NB-UVB phototherapy, both vitiligo and healthy skin showed an increase in MED and MI* values and a reduction of skin erythema compared to baseline (p < 0.05). MED-PF data showed a photoadaptation in 10 (71.4%) vitiligo lesions and in 12 (85.7%) healthy skin areas. The assessment of the a*-PF showed a negative mean percentage value in all affected and unaffected skin areas., CONCLUSIONS: A short cycle of NB-UVB phototherapy can induce photoadaptation in vitiligo by increasing the MED and reducing skin erythema after stimulation with SSR. This is most likely due to the physical filter function induced by ultraviolet radiation. Copyright © 2019 S. Karger AG, Basel.",Excluded
2761,"Hypofractionated radiotherapy as definitive treatment of stage i non-small cell lung cancer in older patients. Purpose/Objective(S):: We report our experience using hypofractionated radiotherapy in older patients. MATERIALS/Methods: This analysis includes patients aged 60 years and older at our institution with inoperable Stage I (T1/T2 N0 M0) non-small-cell lung cancer that completed a curative course of radiotherapy alone using a hypofractionated schedule. Between 1991 and 2006, 75 such patients were identified with median age of 74 years (range, 60-86). Patient characteristics were as follows: male, 65/75 (86.7%); stage IA (T1N0), 47/75 (62.7%); stage IB (T2N0), 28/75 (37.3%). Patients received a median total dose of 6500 cGy using median daily dose fractions of 250 cGy. The following outcomes were analyzed: local failure free survival (time to local failure or death from any cause), time to distal failure as first event, and overall survival. Toxicities were evaluated using Common Terminology Criteria for Adverse Events v 3.0. Result(s): The median follow-up was 19.6 months (range: 4.0-128.8 months). Median local failure free survival was 19.6 months (95% confidence interval [CI]: 14.4-28.8 months); and median overall survival was 21.2 months (95% CI: 14.9-29.3 months). Analysis of competing risks showed that at 5 years, the probability of local failure as the first detected event was 22.1% (95% CI: 12.8%-32.9%); the probability of distal failure as the first detected event was 14.5% (95% CI: 7.3%-24.0%); and the probability of death without recording a failure was 48.6% (95% CI: 36.1%-60.1%). Radiation-related toxicity of grade 3 or greater was seen in 3 patients and there were no treatment-related deaths. Conclusion(s): Hypofractionated radiotherapy is an effective, safe treatment for older patients with stage I non-small-cell lung cancer. Copyright © 2011 by Lippincott Williams & Wilkins.",Excluded
1568,"Rationale use of unenhanced multi-detector CT (CT KUB) in evaluation of suspected renal colic. Objective: To assess the yield of non-contrast enhanced CT (CT KUB) across different ordering specialties and need of developing an algorithm for its rationale use. Material(s) and Method(s): We retrospectively reviewed 1550 consecutive CT KUB studies requested for suspected renal colic carried out at a single institution in a calendar year. The data was analyzed for demographic characteristics, referring clinician and final diagnosis. Only patients with CT as primary imaging for clinically suspected reno-ureteral colic were included. Departments ordering these CT KUB examinations were divided into three divisions: Urologist, emergency room (ER) physician and others. Result(s): Of 1550 CT KUB performed in the study period 766 met the inclusion criteria. Urologists (57%), followed by ER physicians (30%) mostly ordered the examination. The overall positive yield for urolithiasis was 64% (n = 490), rate of incidental/alternate findings was 15% (n = 116) and 21% (n = 160) were negative. Urologist has the highest positive yield of 67.4% (n = 295) followed by ER physician 67% (n = 152) and others 42.5% (n = 43); p < 0.001. Rate of incidental/alternate findings was highest in CT ordered by other specialties 23.7% (n = 24) followed by ER physician 17.6% (n = 40) and urologist 11.8% (n = 52); p = 0.005. Conclusion(s): There is statistically significant difference of yield across specialties. CT KUB as an initial imaging modality for suspected urolithiasis should be ordered in consultation with the urologist and ER physicians. Tool of good history taking and physical examination has proved to be essential steps in algorithm of ordering CT KUB, which can avoid unnecessary radiation exposure. © 2012 Surgical Associates Ltd.",Excluded
3424,"Reduced-dose fractionated stereotactic radiotherapy for acoustic neuromas: Maintenance of tumor control with improved hearing preservation. Background: Fractionated stereotactic radiotherapy (FSRT) is a noninvasive treatment for acoustic neuromas (ANs). Initial reports from our institution demonstrated that the reduction of treatment dose to 46.8 Gy resulted in improved preservation of functional hearing status. Objective(s): We now report the tumor control (TC), symptomatic outcome, and hearing preservation (HP) rate in patients treated with reduced-dose FSRT. Method(s): We analyzed all patients with AN treated from 2002 to 2011. All patients received 46.8 Gy in 1.8-Gy fractions. Follow-up audiogram and magnetic resonance imaging were performed in <=1-year intervals. TC and HP were calculated by the Kaplan-Meier method. Analysis of HP, defined as Gardner-Robertson value <=2, was determined by audiometric data. Non-hearing-related symptoms were defined by Common Terminology Criteria for Adverse Events version 4. Result(s): In total, 154 patients were analyzed. At a median follow-up of 35 months (range, 4-108), TC was achieved in 96% of patients (n = 148/154) and at 3 and 5 years was 99% and 93%. Eighty-seven patients had serviceable hearing at the time of FSRT and evaluable audiometric follow-up. Overall HP was 67% and at 3 and 5 years was 66% and 54%. Pure tone average decreased by a median of 13 dB in all patients. Nineteen percent (n = 31) of patients experienced symptom improvement, and 8% (n = 13) had worsening of symptoms. Cranial nerve dysfunction occurred in 3.8% of patients (n = 6). Conclusion(s): Reduced-dose FSRT to 46.8 Gy for AN achieves excellent functional HP rates and limited toxicity without compromising long-term TC. Based on these promising outcomes, further attempts at dose deescalation may be warranted. © 2013 by the Congress of Neurological Surgeons.",Excluded
1754,"The diagnosis of acute urethral trauma. Background: During trauma resuscitation, blind catheterization of an injured urethra may aggravate the injury by disrupting a partially torn urethra. In busy trauma centers, retrograde urethrograms (RUG) prior to catheterisation for all patients with unstable pelvic fractures presents a challenge during trauma resuscitation, and the procedure is not commonly practiced despite Advanced Trauma Life Support (ATLS) and World Health Organisation recommendations. The aim of this study was to determine the presenting clinical features of patients with urethral injuries and to predict major trauma patients needing further investigation to exclude this injury. Method(s): A retrospective review of adult major trauma patients diagnosed with urethral injuries during an 8-year period at a major trauma centre, was conducted. Result(s): There were 998 major trauma patients with fractures of the pelvis over the study period, of whom 223 had pubic symphysis disruption. There were 29 patients with urethral injuries. The sensitivity of any one of the traditional signs of urethral trauma was 66.7% (95% CI: 46.0-82.8). After exclusion of patients with penetrating trauma and iatrogenic injuries, pubic symphysis disruption on initial pelvis AP X-ray and/or the clinical signs of urethral injury had a sensitivity of 100% (95% CI: 84.4-100.0) for urethral trauma. Discussion(s): Reliance on clinical features alone to predict urethral injury results in a substantial proportion of missed injuries in major trauma patients. RUGs did not appear to be needed in patients with no disruption of the pubic symphysis on initial pelvis X-ray or where no signs of urethral injury are present. In the absence of clinical signs and pubic symphysis disruption, blind urethral catheterisation may be attempted. © 2010 Elsevier Ltd.",Excluded
1546,"Indications of future decreasing trends in skin-melanoma mortality among whites in the United States. Trends in skin melanoma death rates during a 35-year period, 1950-84, were analyzed according to age, sex, and birth cohort for whites in the United States. In contrast to upward trends observed for older men and women (i.e., over 40), downward trends were noted for younger age groups. The risk of dying from skin melanoma appears to have peaked for male cohorts born during the 1950s and for female cohorts born during the 1930s. Assuming no future environmental or lifestyle changes, the upward trend in age-adjusted mortality rates, which averaged 2 to 3% per annum since 1950, is projected to discontinue and bend downward by the second decade of the 21st century. Skin melanoma incidence data, which was limited to a series of 12 years (1973-84) and inadequate for cohort analyses, were included to demonstrate that trends in age-specific rates were comparable with those observed for mortality during the overlapping time period. Incidence trends according to anatomical site are also described. These results indicate that baseline data necessary for assessing the potential effects on this disease from future depletions of the ozone layer, and predicted increases of solar ultra-violet radiation exposure, would be improved with the inclusion of cohort data and age-specific trend analyses.",Excluded
